Date,Week No. ,Offer Type,Country,Vendor Name,Brand Name,Device Name,Device Capacity,Price Segmnet ,Tariff Name,Tariff Type,Tariff Segment,Upfront Cost ,Stickee TMC,Corrected TMC,Device Monthly Cost ,Tariff Term,Stickee TCO,Calculated TCO,Calculated TCO TI,Total Disc.,Total Disc. TI,Effective Price ,Effective Price TI,Cash Disc. ,Phone Plan Disc. ,Rate Plan Disc. ,W.Avg TI Disc,TI (Apple),TI (Samsung),TI (Google),Total Comp Offers ,GWP,Gift Card ,Free Susbcription ,PWP,Promotional Code 
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,Essentials 25GB,Data Plan,Premium,50,79,79,-,24,1946,1946,1765,0,181,1946,1583,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,Essentials 5GB,Data Plan,Standard,50,46,46,-,24,1154,1154,1043,0,111,1154,933,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills 25GB,Data Plan,Premium,70,76,76,-,24,1894,1894,1713,0,181,1894,1531,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,All Rounder 25GB,Data Plan,Premium,50,87,87,-,24,2138,2138,2017,0,121,2138,1896,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,No Frills 25GB,Data Plan,Premium,70,62,62,-,24,1558,1558,1377,0,181,1558,1195,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,No Frills 5GB,Data Plan,Standard,90,53,53,-,24,1362,1362,1181,0,181,1362,999,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,65,65,-,24,1610,1610,1429,0,181,1610,1247,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,50,65,65,-,24,1610,1610,1429,0,181,1610,1247,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,,56,56,-,24,1344,1344,1223,0,121,1344,1102,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,No Frills 125GB,Data Plan,Ultra Premium,30,54,54,-,24,1326,1326,1215,0,111,1326,1105,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials 5GB,Data Plan,Standard,100,72,72,-,24,1828,1828,1707,0,121,1828,1586,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,91,91,-,24,2214,2214,2093,0,121,2214,1972,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,64,64,-,24,1566,1566,1445,0,121,1566,1324,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,10,64,64,-,24,1546,1546,1435,0,111,1546,1325,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,50,53,53,-,24,1322,1322,1141,0,181,1322,959,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,All Round iPhone 25GB,Data Plan,Premium,50,79,79,-,24,1946,1946,1765,0,181,1946,1583,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials 25GB,Data Plan,Premium,50,49,49,-,24,1226,1226,1045,0,181,1226,863,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,30,55,55,-,24,1350,1350,1239,0,111,1350,1129,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,76,76,-,24,1854,1854,1673,0,181,1854,1491,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,50,73,73,-,24,1802,1802,1621,0,181,1802,1439,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,All Rounder 25GB,Data Plan,Premium,,37,37,-,24,888,888,777,0,111,888,667,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials 25GB,Data Plan,Premium,50,81,81,-,24,1994,1994,1873,0,121,1994,1752,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essentials 1GB,Data Plan,Standard,150,29,29,-,24,846,846,725,0,121,846,604,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,No Frills 25GB,Data Plan,Premium,90,44,44,-,24,1146,1146,1035,0,111,1146,925,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,70,64,64,-,24,1606,1606,1425,0,181,1606,1243,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,77,77,-,24,1898,1898,1717,0,181,1898,1535,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,No Frills 5GB,Data Plan,Standard,120,41,41,-,24,1104,1104,993,0,111,1104,883,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,30,86,86,-,24,2094,2094,1913,0,181,2094,1731,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,Essentials 25GB,Data Plan,Premium,50,67,67,-,24,1658,1658,1477,0,181,1658,1295,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials 5GB,Data Plan,Standard,70,56,56,-,24,1414,1414,1233,0,181,1414,1051,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,70,70,70,-,24,1750,1750,1569,0,181,1750,1387,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills 5GB,Data Plan,Standard,120,69,69,-,24,1776,1776,1595,0,181,1776,1413,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,10,53,53,-,24,1282,1282,1171,0,111,1282,1061,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,All Rounder 125GB,Data Plan,Ultra Premium,30,59,59,-,24,1446,1446,989,336,457,1110,532,0,0,336,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,50,61,61,-,24,1514,1514,1333,0,181,1514,1151,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials 25GB,Data Plan,Premium,0,31,31,-,24,744,744,633,0,111,744,523,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,49,49,-,24,1206,1206,1095,0,111,1206,985,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,All Rounder 25GB,Data Plan,Premium,30,49,49,-,24,1206,1206,1085,0,121,1206,964,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,0,33,33,-,24,792,792,671,0,121,792,550,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Essentials 5GB,Data Plan,Standard,50,38,38,-,24,962,962,841,0,121,962,720,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials 25GB,Data Plan,Premium,50,65,65,-,24,1610,1610,1429,0,181,1610,1247,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,20,42,42,-,24,1028,1028,907,0,121,1028,786,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,30,74,74,-,24,1806,1806,1625,0,181,1806,1443,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,55,55,-,24,1350,1350,1169,0,181,1350,987,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,70,62,62,-,24,1558,1558,1377,0,181,1558,1195,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,70,58,58,-,24,1462,1462,1281,0,181,1462,1099,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,50,55,55,-,24,1370,1370,1189,0,181,1370,1007,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,Full Works,Data Plan,Ultra Premium,30,67,67,-,24,1638,1638,1181,336,457,1302,724,0,0,336,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Essentials 25GB,Data Plan,Premium,30,43,43,-,24,1062,1062,941,0,121,1062,820,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,,41,41,-,24,984,984,873,0,111,984,763,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,Essentials 5GB,Data Plan,Standard,100,48,48,-,24,1252,1252,795,336,457,916,338,0,0,336,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,No Frills 5GB,Data Plan,Standard,70,43,43,-,24,1102,1102,991,0,111,1102,881,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,All Round iPhone 25GB,Data Plan,Premium,50,67,67,-,24,1658,1658,1477,0,181,1658,1295,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,20,35,35,-,24,860,860,739,0,121,860,618,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,50,79,79,-,24,1946,1946,1765,0,181,1946,1583,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,20,32,32,-,24,788,788,677,0,111,788,567,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,No Frills 25GB,Data Plan,Premium,50,40,40,-,24,1010,1010,889,0,121,1010,768,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,,45,45,-,24,1080,1080,959,0,121,1080,838,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,61,61,-,24,1514,1514,1333,0,181,1514,1151,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,All Rounder 25GB,Data Plan,Premium,70,53,53,-,24,1342,1342,1231,0,111,1342,1121,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,All Rounder 25GB,Data Plan,Premium,150,37,37,-,24,1038,1038,917,0,121,1038,796,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,All Rounder 125GB,Data Plan,Ultra Premium,10,63,63,-,24,1522,1522,1411,0,111,1522,1301,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,53,53,-,24,1322,1322,1141,0,181,1322,959,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials 1GB,Data Plan,Standard,70,27,27,-,24,718,718,607,0,111,718,497,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,10,50,50,-,24,1210,1210,1099,0,111,1210,989,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essentials 25GB,Data Plan,Premium,150,31,31,-,24,894,894,773,0,121,894,652,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,65,65,-,24,1610,1610,1429,0,181,1610,1247,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Full Works iPhone,Data Plan,Ultra Premium,30,81,81,-,24,1974,1974,1793,0,181,1974,1611,0,0,0,181,229,154,53,766,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills 5GB,Data Plan,Standard,120,63,63,-,24,1632,1632,1451,0,181,1632,1269,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essential 25GB,Data Plan,Premium,,38,38,-,24,912,912,454,337,458,575,-4,0,0,337,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,0,38,38,-,24,912,912,791,0,121,912,670,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,67,67,-,24,1638,1638,1457,0,181,1638,1275,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,No Frills 5GB,Data Plan,Standard,70,37,37,-,24,958,958,847,0,111,958,737,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials 125GB,Data Plan,Ultra Premium,50,61,61,-,24,1514,1514,1333,0,181,1514,1151,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Essentials 5GB,Data Plan,Standard,50,40,40,-,24,1010,1010,899,0,111,1010,789,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,64,64,-,24,1566,1566,1385,0,181,1566,1203,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,30,70,70,-,24,1710,1710,1529,0,181,1710,1347,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,,55,55,-,24,1320,1320,1209,0,111,1320,1099,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,Essential 75GB,Data Plan,Premium,,47,47,-,24,1128,1128,703,314,425,814,279,0,0,314,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills 25GB,Data Plan,Premium,70,58,58,-,24,1462,1462,1281,0,181,1462,1099,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,All Rounder 5GB,Data Plan,Standard,100,64,64,-,24,1636,1636,1515,0,121,1636,1394,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,64,64,-,24,1566,1566,1385,0,181,1566,1203,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,No Frills 125GB,Data Plan,Ultra Premium,70,58,58,-,24,1462,1462,1281,0,181,1462,1099,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,All Round iPhone 25GB,Data Plan,Premium,50,71,71,-,24,1754,1754,1573,0,181,1754,1391,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,20,49,49,-,24,1196,1196,1085,0,111,1196,975,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Round iPhone 25GB,Data Plan,Premium,50,55,55,-,24,1370,1370,1189,0,181,1370,1007,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,85,85,-,24,2090,2090,1969,0,121,2090,1848,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,All Rounder 5GB,Data Plan,Standard,50,46,46,-,24,1154,1154,1043,0,111,1154,933,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,All Rounder 25GB,Data Plan,Premium,50,67,67,-,24,1658,1658,1537,0,121,1658,1416,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,49,49,-,24,1226,1226,1045,0,181,1226,863,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,10,61,61,-,24,1474,1474,1363,0,111,1474,1253,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,,53,53,-,24,1272,1272,1151,0,121,1272,1030,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills 25GB,Data Plan,Premium,70,70,70,-,24,1750,1750,1569,0,181,1750,1387,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Round iPhone 5GB,Data Plan,Standard,70,62,62,-,24,1558,1558,1377,0,181,1558,1195,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials 25GB,Data Plan,Premium,50,73,73,-,24,1802,1802,1621,0,181,1802,1439,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,30,60,60,-,24,1470,1470,1013,336,457,1134,556,0,0,336,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Round iPhone 25GB,Data Plan,Premium,50,85,85,-,24,2090,2090,1909,0,181,2090,1727,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,83,83,-,24,2022,2022,1841,0,181,2022,1659,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,No Frills 5GB,Data Plan,Standard,120,69,69,-,24,1776,1776,1655,0,121,1776,1534,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,59,59,-,24,1446,1446,1265,0,181,1446,1083,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23 Ultra,128GB,Ultra Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,88,88,-,24,2142,2142,2021,0,121,2142,1900,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,30,47,47,-,24,1158,1158,1047,0,111,1158,937,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,Essential 120GB,Data Plan,Ultra Premium,,53,53,-,24,1272,1272,881,270,391,1002,490,0,0,270,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,No Frills 25GB,Data Plan,Premium,70,58,58,-,24,1462,1462,1281,0,181,1462,1099,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials 5GB,Data Plan,Standard,100,58,58,-,24,1492,1492,1311,0,181,1492,1129,0,0,0,181,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Full Works,Data Plan,Ultra Premium,,65,65,-,24,1560,1560,1449,0,111,1560,1339,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,0,35,35,-,24,840,840,729,0,111,840,619,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,30,82,82,-,24,1998,1998,1817,0,181,1998,1635,0,0,0,181,229,154,53,480,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,,51,51,-,24,1224,1224,1103,0,121,1224,982,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Full Works,Data Plan,Ultra Premium,,63,63,-,24,1512,1512,1391,0,121,1512,1270,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,Essentials 5GB,Data Plan,Standard,100,58,58,-,24,1492,1492,1371,0,121,1492,1250,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,Full Works,Data Plan,Ultra Premium,10,71,71,-,24,1714,1714,1603,0,111,1714,1493,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,,47,47,-,24,1128,1128,1017,0,111,1128,907,0,0,0,111,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23+,128GB,Premium Segment,No Frills 5GB,Data Plan,Standard,120,55,55,-,24,1440,1440,1319,0,121,1440,1198,0,0,0,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,51,51,-,24,1274,1274,817,336,457,938,360,0,0,336,121,229,154,53,0,,,,,
Jun 12 2022,30,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Essentials 1GB,Data Plan,Standard,80,37,37,-,24,968,968,857,0,111,968,747,0,0,0,111,229,154,53,0,,,,,
